Sentence,Polarity,Subjectivity,Source
"Researcher Jonathan Schifferes said journalism would be disgraced for a long time as a result of the ( phone-hacking ) allegations, and the scandal reflected badly on Britain.",-0.37499999999999994,0.5333333333333333,Belist.txt
"The print run for the last News of the World was bumped up to five million copies, nearly double the normal number, in anticipation of a spike in demand for the historic edition.",0.0375,0.17916666666666664,Belist.txt
"That precipitated a chain of events in which Gannon was tackled, maced, handcuffed and then punched and kicked by two police detectives as he lay on the ground, according to Gannon and two witnesses, Pamela Reynolds, who was also arrested, and her boyfriend, Brian Raymond.",0.0,0.0,Belist.txt
"All three say Gannon did n't resist arrest, only turned his back and began to walk away from the detectives after being told he was n't under arrest.""",-0.025,0.25,Belist.txt
"By all means, that detective was unglued,"" Gannon said.",0.0,0.0,Belist.txt
"Mr. Gannon was yelling and swearing and was warned repeatedly to cease that behavior,"" Detective Lt. Frank Sullivan said.",0.0,0.0,Belist.txt
"When he was told he was under arrest, Gannon handed his video camera to Pamela Reynolds, 44, of 76 Spit Brook Road, Nashua.",-0.05,0.0,Belist.txt
"As Gannon was being tackled by police, he tossed the camcorder to her, which she immediately threw into nearby pushes, she said, because she did n't want anything to do with device or with the incident.",0.0,0.0,Belist.txt
"Raymond also said Gannon was trying to walk away and end the confrontation before he was arrested, but the detectives"" would n't let him.",0.0,0.0,Belist.txt
"In 2006, Gannon was arrested on felony wiretapping charges after he brought the recordings to the police station to complain that a detective was rude to him.",-0.3,0.6,Belist.txt
Police also concluded that Gannon 's complaint against the detective was justified.,0.05000000000000002,0.55,Belist.txt
Patrick Meighan can be reached at 594-6518 or **28;0;TOOLONG moved ( left ); the bass were found to in?,-0.07500000000000001,0.25,Belist.txt
ments that would be needed to show their ef?,0.0,0.0,Belist.txt
ion can be done... it 's go?,0.0,0.0,Belist.txt
The finding is reported in this week 's issue of the journal Science.,0.0,0.0,Belist.txt
"With these large animals, it 's impossible to do the kinds of experiments that would be needed to show their effects, so the evidence has been acquired as a result of natural changes and long-term records.""",-0.11746031746031745,0.6095238095238096,Belist.txt
One of the world 's oldest and largest gay pride parades was expected to become a victory celebration Sunday after New York 's historic decision to legalize same-sex marriage.,0.11325757575757575,0.359469696969697,Belist.txt
"When Douglas Maugans is plagued by nightmares of war, he can always count on Tanner to wake him up.",0.0,0.0,Belist.txt
"Most Read  Active Discussions  Get ' Today 's Front Page ' in your inbox  This newsletter is sent every morning at 6 a. m. and includes the morning 's top stories, a full list of obituaries, links to comics and puzzles and the most recent news, sports and entertainment headlines.",0.28611111111111115,0.4833333333333334,Belist.txt
"To be perfectly honest, soccer in our country will continue to be considered a boring, low-scoring game that rarely generates interest or excitement among American sports fans.",-0.1,0.6399999999999999,Belist.txt
"Some have argued that it 's the talk of the town by default, because all the other sports are involved in contentious labor disputes; and baseball, well, September is still far away.",-0.012499999999999997,0.6875,Belist.txt
"While these factors have contributed to the sudden popularity of soccer in the U. S., @ @ @ @ @ @ @ @ @ @ why the country is captivated by these women, and it serves as an important reminder to us about our priorities and goals in life.",0.2,0.75,Belist.txt
"Our culture and politics are based on"" American Exceptionalism,"" which means that we believe that we are better than everyone else.",0.25,0.25,Belist.txt
"Therefore, if there is an activity or program that we are n't the best at, we tend to quickly rationalize and explain that our deficiency should not be confused with our inadequacy.""",0.31111111111111106,0.5,Belist.txt
"Unfortunately, that ideal is often forgotten once we actually begin to compete.",0.13333333333333333,0.7000000000000001,Belist.txt
This idea is evidenced by the biblical commandment that every Jew study the Bible.,0.0,0.0,Belist.txt
"Every person is obligated @ @ @ @ @ @ @ @ @ @ Jew he can be, even if he never achieves renown or greatness.",0.0,0.0,Belist.txt
He was drafted as a linebacker and spent last season as the full-time long-snapper for the Eskimos.,-0.05,0.08333333333333334,Belist.txt
"Dickenson is impressed with his catching ability, which might be aided by handling the ball for snapping.""",0.8,0.95,Belist.txt
"That 15+ % finishing ability ranked third in the whole league, but that was based on far too few shots, ten below the league @ @ @ @ @ @ @ @ @ @ goals per hour.",0.020000000000000007,0.3,Belist.txt
"Let 's recap for the whole league for that half-decade, adding a couple of columns for actual powerplay shots and goals:  One pattern worth mentioning from the league-wide perspective is how the number of @ @ @ @ @ @ @ @ @ @ 2005-06, in the frenzy of whistles that was"" The New NHL"", the typical team had 738 minutes with the man advantage, but in subsequent years that value dropped to 663 to 570 to 568 to 508 to 490 ( and those latter three totals have been adjusted upwards!",0.0670995670995671,0.2292207792207792,Belist.txt
"Youth will be served, but it takes time to learn the tricks of the NHL trade.",0.0,0.0,Belist.txt
"We are committed to maintaining a lively but civil forum for discussion, so we ask you to avoid personal attacks, and please keep your comments relevant and respectful.",0.2590909090909091,0.6000000000000001,Belist.txt
"The quake struck at 11:39 p. m., about 20 kilometres north of Victoria and was felt across much of southern British Columbia.",0.0,0.0,Belist.txt
Featured video  Being prepared will be the key to survival.,0.0,1.0,Belist.txt
"People being prepared on the outer coast who may have 20 minutes before the tsunami hits, will be essential to survival.",0.0,0.3,Belist.txt
"More importantly, perhaps, @ @ @ @ @ @ @ @ @ @ feeling of being treated unfairly and far too harshly.",0.06,0.8400000000000001,Belist.txt
"And he is one of many thousands, if anecdotal evidence of lawyers is to be believed.",0.5,0.5,Belist.txt
Police documents obtained exclusively by The Sun indicate the devices being used may give false readings and malfunction in many other ways.,-0.00833333333333336,0.4916666666666667,Belist.txt
The hand-held units were appropriate for their old use -- screening drivers who were then tested on more reliable machines with their Charter rights respected.,0.275,0.3,Belist.txt
"Now drivers are being stripped of their rights and the devices are being used to impose harsh and stigmatizing punishments, raising serious issues of basic fairness, proportionality and constitutional legitimacy.",-0.17777777777777778,0.49722222222222223,Belist.txt
"Knezevic and his family partied the night away in March of 2011, when he was awarded the gold medal ( along with a silver ) by the B. C. and Yukon Lifesaving Society for"" the most heroic rescue"" of the year.",0.6,0.7,Belist.txt
"Returning home, Knezevic was pulled over by an RCMP officer who ultimately asked him to blow into a roadside breathalyzer device.""",0.0,1.0,Belist.txt
"For Knezevic, as for thousands of British Columbians caught in the new **25;55;TOOLONG driftnet who believe in the goals of the vaunted strategy, the disillusionment and bad taste left in his mouth were unexpected.",-0.0927272727272727,0.4242424242424242,Belist.txt
"Unlike radar guns that are checked before and after each shift, or reliable tabletop breathalyzer units that use an external device to ensure calibration, the hand-held AlcoSensor IV DWF Screeners used in the province are checked and calibrated only once a month.",0.0,0.3666666666666667,Belist.txt
"There is a paucity of detail in the reports amid suggestions faulty devices may have been used on drivers.""",0.0,0.0,Belist.txt
There is little consistency with the way calibration information is recorded from one police department to the next.,-0.09375,0.25,Belist.txt
"The devices were recalibrated so the"" warn"" reading now is putatively obtained if the driver blows.06, recognizing the potential machine error.",-0.03333333333333333,0.7000000000000001,Belist.txt
"Port Moody 's reports reveal a unit"" in multiple times for repairs &amp; is still not working;"" another"" unit not working;"" a third"" will not SET when button is depressed;"" another required its battery contacts and temperature sensor resoldered.",0.0,0.0,Belist.txt
But how often a unit is used each month is unknown because it depends on enforcement patterns.,-0.1,0.6,Belist.txt
Now they have been elevated to an evidentiary level and used to punish people harshly based on their results.,-0.2,0.7,Belist.txt
"The devices used to be recalibrated every two weeks but since they were only used to help trigger a criminal investigation, not as evidence, a 30-day period between checks was deemed sufficient.",-0.2,0.775,Belist.txt
"In a 2005 decision, known as R. v. Orbanski, the Supreme Court of Canada said that these kinds of roadside checks, during which a driver is detained and unable to exercise his or her right to counsel, are only allowed under the Charter if the information obtained is not used against the motorist.",-0.07142857142857144,0.6785714285714285,Belist.txt
"The results of roadside vetting for alcohol consumption can not be used as evidence to incriminate the driver on a criminal charge, only to establish reasonable @ @ @ @ @ @ @ @ @ @  A ruling in B. C. Supreme Court in 2009, R. v. Shultz, confirmed that Orbanski similarly applied to the Motor Vehicle Act, the provincial law under which the new regime is authorized.",0.05606060606060606,0.6674242424242424,Belist.txt
"This approach was intended as a solution to the spiralling costs associated with the thousands of drunk-driving charges that clot the legal system -- judges, prosecutors and police salaries, etc.",0.2,0.2,Belist.txt
"The framers of this scheme thought as many as 13,000 drivers a year would be captured.",0.5,0.5,Belist.txt
It was discussed in the legislature.,0.0,0.0,Belist.txt
Potential court challenges were raised and considered.,0.0,1.0,Belist.txt
"And this big stick seems to be working -- deaths reputedly fell to 30 from the five-year average of 61 during the first six months the @ @ @ @ @ @ @ @ @ @ are being pulled over putatively for the criminal offence of drinking driving, but they are no longer being dealt with criminally and are losing their rights.",-0.1277777777777778,0.3888888888888889,Belist.txt
His ruling is expected by fall.,-0.1,0.4,Belist.txt
"I spent $500 for a lawyer and he told me there was nothing could be done -- you ca n't win an appeal,"" Knezevic said,  He was told the law permits only a handful of defences: You were n't in control of a vehicle, the test did n't indicate a fail or warn, you did n't refuse to blow or had a reasonable excuse for not blowing or failing.""",0.05833333333333335,0.40833333333333327,Belist.txt
"We are committed to maintaining a lively but civil forum for discussion, so we ask you to avoid personal attacks, and please keep your comments relevant and respectful.",0.2590909090909091,0.6000000000000001,Belist.txt
"The first was the $3,000 tax break for volunteer firefighters, an issue he was involved in promoting since he became fire marshal.""",0.25,0.3333333333333333,Belist.txt
"There was a firefighter in Charlottetown by the name of Johnny Squarebriggs and he was on the Charlottetown city council and I asked Johnny because I was very disappointed that there was a tax break for firefighters, but you had to be earning significant money as a firefighter in order to @ @ @ @ @ @ @ @ @ @ of Canadian Municipalities meeting and it was brought up at that time.",-0.30000000000000004,0.925,Belist.txt
Another was being involved with getting community care facilities serviced by sprinkler systems.,0.0,0.0,Belist.txt
"At the time I consumed all kinds of games blogs voraciously, but most things I read focused on things I did n't need to be told and that I had never really longed to be told.",0.2,0.35,Belist.txt
"Today 's teens are desensitised as a rule, and they will never know what it felt like to"" log on"" to the din of a garbled, hissing modem-dial and have an entirely unfamiliar world of images and cultures open up like a foreign country, ready for the visiting.",0.018750000000000003,0.4375,Belist.txt
"Some of that sensation of foreign encounter, of unfamiliar curiosity, could have been chalked up to the cultural divide between ( at the time dominant ) Japanese versus Western games: We faced symbolism with odd archetypal yet unfamiliar roots, the sort of things that led pretty twins to hug a little @ @ @ @ @ @ @ @ @ @ the course even in the most serious of scenes.",0.00416666666666667,0.3490740740740741,Belist.txt
"In one way, it 's been defined by the fact there 's been a shortage of games that I 've found really memorable, to the point where picking out ten for this list was tough work.",0.037037037037037035,0.6111111111111112,Belist.txt
"If there was an emergency mid flight and the plane was diverted, Captain Anderson 's action would have made him unavailable to fly further.",0.225,0.375,Belist.txt
( EXTRACT FROM QANTAS STATEMENT )  The pilot has not been stood down.,-0.15555555555555559,0.2888888888888889,Belist.txt
"He indicated to Qantas he was not prepared to work as required, so was replaced for that trip only.",0.0,1.0,Belist.txt
( END OF STATEMENT )  KAREN BARLOW: Captain Steve Anderson will now be a passenger on the Melbourne bound flight he was supposed to fly.,0.8,0.9,Belist.txt
"NICK XENOPHON, INDEPENDENT SENATOR: This pilot is acting in accordance with the rules of the umpire, Fair Work Australia, it is a protected industrial action and if he 's going to be penalised as a result of doing what the umpire says he can do, well, that seems completely unfair.",0.059999999999999984,0.425,Belist.txt
KAREN BARLOW: Qantas also denies a Perth-based licensed engineer was stood down last Friday for also taking work to rule industrial action that involved reading instruction manuals twice.,-0.018518518518518528,0.15185185185185188,Belist.txt
He was found to have drugs and alcohol in his system.,0.0,0.0,Belist.txt
At yesterday 's sentencing the courtroom was packed with family and friends in support of Demaine.,0.0,0.0,Belist.txt
"As the verdict was reached and he was ushered from the court, Demaine 's eyes swelled with tears as he turned to his @ @ @ @ @ @ @ @ @ @ heard that on the evening of November 2, last year, Demaine had been arguing with his mother in the car when it smashed into a power pole at the corner of Windsor and Perwillowen roads.",0.0,0.06666666666666667,Belist.txt
"The court heard there was tension within the family on the day following a Melbourne Cup party at the Commercial Hotel on Currie St, Nambour, which was attended by Demaine, his siblings and his mother.",0.0,0.05,Belist.txt
Alcohol was consumed by both Demaine and his mother.,0.0,0.0,Belist.txt
He was observed spinning @ @ @ @ @ @ @ @ @ @ Soria just moments before the fatal crash.,0.0,0.0,Belist.txt
"IN 1998, popular English author Louis de Bernieres was invited to Karratha, in Australia 's iron-rich north-west, for the town 's first literary event.",0.2375,0.33333333333333337,Belist.txt
"He was directed to the local library, where clippings and a couple of booklets by local writers indicated that the immortalised Red Dog had been quite a tourist himself; local legend had it that he had wandered the whole Top End, with sightings reported in Darwin and even as far south as Perth.",0.11428571428571428,0.2714285714285714,Belist.txt
Advertisement  Red Dog has now been adapted as a family movie that opens this week.,0.0,0.0,Belist.txt
"Set in a rough-as-guts pub and framed as a wake for the now-dead Red Dog, the stories are told as recollections by his human friends: how he once saved the life of a miner who was going to kill himself; how he chose a travelling American as his master and refused to belong to anyone else after he died; how he managed to hitch to the Top End, presumably with paw stuck out, as a lone dog; how a bunch of hard blokes shared responsibility for driving him hundreds of kilometres to get to a vet when he was poorly.",-0.03194444444444445,0.2902777777777778,Belist.txt
"But as in Lassie or Rin Tin Tin, the human storylines are transformed from soapy humdrum by its animal hero, a marvellous beast that seems to understand everything without needing to speak: who needs help, who should not be trusted, who needs @ @ @ @ @ @ @ @ @ @ do. '",0.0,0.1,Belist.txt
"It certainly has the power of @ @ @ @ @ @ @ @ @ @ German high-school students as part of the Berlin International Film Festival, where films are screened without subtitles as an exercise in learning English.",0.05357142857142857,0.14285714285714285,Belist.txt
"Afterwards, I was one of a sprinkling of adults in a shuttle bus waiting to be taken back to the main festival centre.",0.08333333333333333,0.16666666666666666,Belist.txt
"On screen, he is played by charismatic hound Koko and a number of stand-in and second-unit red kelpies who could pass muster for the star at a middle distance.",0.16666666666666666,0.3333333333333333,Belist.txt
I do n't want to disparage the entire dog community but their cleverness is overrated - and the same goes for dolphins.,0.0,0.375,Belist.txt
"But they found that they had to be careful not to make sudden loud noises, which meant that movements such as clapping had to be mimed and dubbed afterwards. '",0.0,0.7,Belist.txt
Koko was trained that way. ',0.0,0.0,Belist.txt
"He was brought up with dogs - in fact, he was taught to walk by the family golden retriever, hanging on to the yellow scruff of the dog 's neck as he took his first baby steps. '",0.18333333333333335,0.27777777777777773,Belist.txt
Staff at the flagship Woolworths supermarket operation - which accounts for more than $36 billion in annual sales or two-thirds of total group revenue - were told of the executive 's plan to depart this afternoon with word quickly spreading through the investment community.,0.27777777777777773,0.5833333333333334,Belist.txt
"Mr Foran 's shock resignation comes as Woolworths is engaged in a pitched battle for shoppers with smaller rival Coles, with the Wesfarmers unit outperforming Woolworths in terms of sales over the last nine quarters.",0.0,0.2833333333333333,Belist.txt
"Advertisement  Investors and analysts were surprised in April when Woolworths named Mr O'Brien has Mr Luscombe 's successor, with Mr Foran widely tipped as the @ @ @ @ @ @ @ @ @ @ supermarket group.",0.0,0.65,Belist.txt
"As part of a wider reshuffle of leading Woolworths executives announced this afternoon Steve Greentree, general manager Woolworths Liquor, will be appointed to the Woolworths management board.",0.05000000000000002,0.5,Belist.txt
Luke Dunkerley has been appointed general manager consumer and corporate marketing for the Woolworths group.,0.02500000000000001,0.25,Belist.txt
"Elizabeth Ryley has been appointed general manager, marketing, for Woolworths supermarkets Australia.",0.05000000000000002,0.5,Belist.txt
"Cast members of Des McAnuff 's acclaimed production of the Andrew Lloyd Webber musical have been asked not to pursue roles at the festival next season if they want to continue on with the show after Stratford, The Globe and Mail has learned.",0.0,0.0,Belist.txt
"We are committed to keeping the Jesus Christ Superstar company together and we hope the production will have a life beyond La Jolla but there are absolutely no concrete plans at the moment,"" says McAnuff in an e-mail to The Globe and Mail.""",-0.07500000000000001,0.30000000000000004,Belist.txt
"We are asking those who want to go to La Jolla not to pursue roles in the 2012 season until we know whether further plans for JCS can be made.""",0.0,0.5,Belist.txt
"Stratford already announced that its Jesus Christ Superstar will be headed to La Jolla Playhouse in San Diego in November, but a growing chorus of international critics has called for the show to head to New York as soon as possible.",0.04545454545454545,0.48484848484848486,Belist.txt
"British showbiz snoop Baz Bamigboye - who seemingly has a direct line to Lloyd Webber - was even more certain in his much-read column in The Mail on Sunday.""",0.20357142857142857,0.3678571428571429,Belist.txt
More New York critics are headed up to Stratford next week for the opening of The Homecoming with Brian Dennehy and Stephen Ouimette.,0.21212121212121213,0.3181818181818182,Belist.txt
"Hart said her file with the CAS was closed at the time, but the agency 's procedures meant six months of constant monitoring.""",-0.05,0.21666666666666667,Belist.txt
"Earlier this week, Gary Perdue, media representative for the Simcoe County CAS, said the organization is governed by provincial legislation and there are"" a significant number"" of accountability measures in place.""",0.1875,0.6875,Belist.txt
"Because CAS is governed by a third-party organization, hired by the society, Hudak says investigations into mistreating children, unqualified workers, child deaths and improper interview techniques are never reported to the public.""",0.0,0.06666666666666667,Belist.txt
"She had 10 years of seizures that went untreated and the foster mother was approached by medical professionals, schools and myself, and she said I did n't see any myself,"" she said.""",-0.025,0.0,Belist.txt
"Scientists say the wood probably originated in forests in the drainage area of Canada 's Mackenzie or Yukon rivers about 2,000 years ago, and was carried by ice on a 5,000-km trip across the Arctic Ocean to Greenland.",0.0,0.0,Belist.txt
"While the researchers say they expect global warming will eventually make the Arctic sea ice disappear, they say the dire warnings about its imminent demise have been overstated.""",0.0,0.0,Belist.txt
"The data was gathered on beaches, which are now locked behind ice that lasts all year on the northern coast of Greenland.",-0.4,0.7,Belist.txt
"The driftwood is even more telling, revealing when the ice returned and how it moved around.",0.5,0.5,Belist.txt
"But reversing the current ice loss, he said,"" will require that global warming is brought to a halt, or at least slowed down significantly.""",-0.01611111111111112,0.3927777777777778,Belist.txt
"Republication or redistribution of Thomson Reuters content, including by framing or similar means, is prohibited without the prior written consent of Thomson Reuters.",0.0,0.2,Belist.txt
"Blink, and it was gone.",0.0,0.0,Belist.txt
"Sources from the set revealed that Kareena was seen donning a beautiful white saree for the first time specially this act, she gracefully danced under the rain water and was very comfortable performing the choreography of the song, which was done by Vaibhavi Merchant.",0.39542857142857146,0.5809523809523809,Belist.txt
"BODYGUARD is touted as this season 's biggest film; after WANTED ( 2009 Eid release ) and DABANGG ( 2010 Eid release ) Salman 's BODYGUARD is all geared up to release this Eid on 31st August, 2011.",0.0,0.0,Belist.txt
"Designed with advanced motion detection settings, the cameras can record when motion is detected or based on a set schedule.",0.4,0.6,Belist.txt
These 22 kt and 24 kt yellow gold Rakhis are priced at Rs 749 onwards.,0.0,0.0,Belist.txt
"So Adhun had do with another course that was offered, only to find out later, that he could very well have got a seat in CS, in the college of his choice.",0.06666666666666667,0.43333333333333335,Belist.txt
"Regarding the colleges, contact details including phone numbers, email, website the courses offered in that particular college and the university to which it is affiliated can be obtained through ' enguide '.",0.16666666666666666,0.3333333333333333,Belist.txt
"His personal details, including the rank he has scored in the entrance tests are required to be filled.",-0.13333333333333333,0.7000000000000001,Belist.txt
"Based on the student 's rank, and the last rank to which the seat aspired by the student was allotted to in the previous year is compared, and the probability of obtaining @ @ @ @ @ @ @ @ @ @ quite accurately with all colleges, except for the top two or three, because the fluctuation rate there is comparatively high.""",-0.10095238095238095,0.5295238095238095,Belist.txt
"No wonder the site is a big hit among students with over 20,000 page views in less than a month since the site was launched.",-0.08333333333333333,0.08333333333333334,Belist.txt
"announced that its April Royal Wedding issue sold 1.1 million copies, and claims ABC figures due to be released today ( 18 August ) will show sales have remained high, with an average of 282,696 copies a week sold at UK and Ireland newsstands.",-0.03833333333333333,0.4383333333333333,Belist.txt
"A source at ABC said it became aware that the embargo had been broken last night, and was currently discussing the issue.",-0.037500000000000006,0.2791666666666667,Belist.txt
"Jan Pitt, group executive director of client services at ABC, said:"" Publishers are made aware and reminded that a publication 's circulation figures are confidential until 12 noon on the day the ABC Consumer Magazines @ @ @ @ @ @ @ @ @ @ on figures very seriously on behalf of all publishers and a formal process is in place for any publishers who break the embargo.""",-0.09166666666666667,0.5583333333333333,Belist.txt
"The first of the new trams is scheduled to be delivered ' this winter ' and all will enter service in spring 2012, allowing a more frequent service to be operated on the busiest part of the network through central Croydon between Therapia Lane and Elmers End.",0.19727272727272727,0.36757575757575756,Belist.txt
Three of the trams will be taken from a batch of five which were ordered for the Bybanen light rail line in Bergen but not yet delivered to Norway; Stadler built these earlier than the 2012 contractual delivery date to make use of free capacity at its Pankow plant in Berlin.,0.26666666666666666,0.6666666666666666,Belist.txt
"Once Easytrak was deployed, interfaced with GPS and gyro compass, precise positioning and heading determination of the diver and mattress installation frame became much easier.",0.30000000000000004,0.5,Belist.txt
"During a recent mattress-laying operation off Warri in the Gulf of Guinea, accuracy of less than one metre was achieved, even when working in a near-shallow environment.",-0.08333333333333333,0.15833333333333333,Belist.txt
The ability to interface the unit with a navigation computer also makes the operation free of ambiguity as the positioning information can be displayed at strategic offices as well as at the dive shack.,0.4,0.8,Belist.txt
"Officers would not reveal how many pregnancy testing kits were found in the apartment, but said it was ' more than one '.",0.5,0.5,Belist.txt
Macabre: Fischer was arrested for keeping a woman imprisoned in his Hamburg flat and has not spoken since  ' Cold sadist ' Fischer had rigged his apartment with eight bombs which he created by emptying fire extinguishers and filling them with fertiliser.,-0.3125,0.5625,Belist.txt
"Police said he and the woman knew each other after being introduced by a friend, but that there was ' definitely no relationship ' and that Fischer had become obsessed with ' owning ' her and stalked her.",-0.20833333333333334,0.625,Belist.txt
A hand grenade was discovered in the flat as well as fire extinguishers which had been modified to create home-made bombs.,-0.025,0.125,Belist.txt
A hand grenade was discovered in the flat as well as fire extinguishers which had been modified to create home-made bombs  A @ @ @ @ @ @ @ @ @ @ newspaper he has known Fischer for three years.,-0.025,0.125,Belist.txt
Fischer has not said a single word since he was arrested.,-0.07142857142857142,0.21428571428571427,Belist.txt
The two lanes have been used by a number of small craft several times in recent years.,-0.08333333333333333,0.21666666666666667,Belist.txt
"This year again confirms that we are in a new regime with substantially less summer iceLeif Toudal Pedersen, Danish Meteorological Institute"" But this time they 've really been open, with a proper Suez-size tanker going through the Northern Sea Route with a full cargo - that 's a real step forward,"" he told BBC News.",0.10281385281385282,0.3101731601731602,Belist.txt
But environmental groups are concerned that the progressive ice loss will lead to increased exploration for oil and gas.,0.0,0.0,Belist.txt
"Meanwhile, those who remained fine were found to have activated a totally different genetic signature.",0.20833333333333334,0.55,Belist.txt
No study of this magnitude has ever been done on human immune response.  ',0.0,0.1,Belist.txt
A think-tank yesterday called for the flu jab to be given to everyone over 50.,0.0,0.0,Belist.txt
"The International Longevity Centre said while Britain 's childhood immunisation programme was among the best in the world, adult immunisation had been neglected.",0.3666666666666667,0.19999999999999998,Belist.txt
Ministers say the higher price is justified by the higher salaries that graduates earn over their careers.,0.3,0.6333333333333333,Belist.txt
"Dr Michael Mol and John Berry 's new cookbook is aimed at the everyday family cook who has their eye on healthier meals, but that does n't mean dessert is off the menu.",-0.1253787878787879,0.5806818181818182,Belist.txt
"The most wanted attractions are linked to Nelson Mandela,"" said Laura Vercueil, spokeswoman for the Johannesburg tourism office.""",0.5,0.5,Belist.txt
"People are drawn to the figure of Mandela.""",0.0,0.0,Belist.txt
The ruins of the primary school Mandela attended in Qunu are also being cleared from the bush.,0.125,0.35,Belist.txt
They will be decorated with six wooden poles spelling out ' Nelson '.,0.0,0.0,Belist.txt
"In Cape Town, the jail on Robben Island where Mandela spent 18 of his 27 years in prison has been declared a World Heritage site.",-0.1,0.05,Belist.txt
Visitors cram the narrow hallway to get a look into the tiny cell where prisoner 46-664 was held.,-0.1,0.45,Belist.txt
"Another museum is planned for the spot he was arrested on August 5 1962, near the eastern port city of Durban.""",0.1,0.4,Belist.txt
"He should not be the only one whose legacy is praised,"" said Sello Hatang, spokesman for Mandela 's charitable foundation.",0.3,0.9,Belist.txt
Another hot Kim K video leaked  Another steamy video that Kim Kardashian would have preferred to keep under wraps has been leaked online.,0.25,0.8500000000000001,Belist.txt
"In the video, newly-married Kim is seen writhing around on the floor, licking her lips seductively, and showing off her famous derriere in a tiny pair of pink booty shorts.",0.13333333333333333,0.6,Belist.txt
"It was never meant to be played publicly.""",0.0,0.06666666666666667,Belist.txt
"Now, according to adult film company Vivid Entertainment, someone is keen on buying all the rights to the infamous sex tape footage.""",-0.09166666666666667,0.6833333333333332,Belist.txt
"Sars sends high volumes of e-mail and that in this particular incident e-mails were being sent to over 150 000 employers to notify them of changes relating to Sars Easyfile service, Kingon says.",0.16333333333333333,0.43666666666666665,Belist.txt
"In an effort to avoid incidents like this one, Sars sends e-mails in batches of 20 000 rather than sending them all at once, so that if there is an error it can be corrected before going to the entire database.""",0.0,0.625,Belist.txt
"In Paris it was made very clear to @ @ @ @ @ @ @ @ @ @ of the NTC here in Tripoli,"" the diplomat said.",0.13000000000000003,0.4983333333333333,Belist.txt
The NTC on the other hand are said to be sensitive to the criticism that arriving in Tripoli from their base in Benghazi would be a premature assertion of victory when many pro-Gaddafi loyalists need to be convinced to give themselves up peacefully.,-0.015000000000000013,0.655,Belist.txt
"Mr Jibril 's boss, Mustafa Abdul Jalil, chairman of the NTC and de facto president, is expected in Tripoli as early as Saturday, one source said.",0.0,0.35,Belist.txt
Days of negotiation that were thought to have achieved a peaceful handover of power fell apart on Tuesday night when the delegation of tribal elders from the town were fired on by loyalists as they returned after striking a deal.,0.375,0.75,Belist.txt
"The town of Bani Walid is the headquarters of the Warfalla tribe, Libya 's largest, which is divided between a majority of anti-Gaddafi rebels and a minority of die-hard loyalists.",0.0,0.0,Belist.txt
Football clubs may be forced to shortlist black managers  The Professional Footballers ' Association ( PFA ) are investigating the possibility of forcing clubs to put black candidates on shortlists for managerial vacancies.,-0.13333333333333333,0.29166666666666663,Belist.txt
"Gordon Taylor, the PFA chief executive, feels it is an avenue that has to be explored.""",0.0,0.0,Belist.txt
Related Articles  The same situation used to exist in the NFL until the Rooney Rule was drafted by civil rights lawyer Cyrus Mehri.,0.0,0.2625,Belist.txt
"Implemented in 2003, the Rooney Rule was forced to overcome some initial teething problems.",-0.15000000000000002,0.1,Belist.txt
"However, once the NFL showed they were prepared to take tough action against clubs who did not follow the law - fining the Detroit Lions $200,000 for not interviewing an African-American for their vacant head coach 's job in 2003 - teams fell into line.",-0.14444444444444443,0.4666666666666667,Belist.txt
"We are committed to this issue and Cyrus ' experiences can offer us an insight and some solutions that can begin to address a concern that will not go away on its own,"" said Taylor.""",0.6,1.0,Belist.txt
"In 2011, it is in no-one 's interests for potential managers to be put off for similar reasons.",0.0,0.7,Belist.txt
Brave Taylor Armstrong begins piecing her family life back together  Taylor Armstrong and her daughter Kennedy are pictured here together for the first time since the youngster 's father killed himself last month.,0.17,0.27999999999999997,Belist.txt
They were spotted arriving at a house in Beverly Hills today where they were believed to be attending an afternoon party as they attempt to piece their lives back together following Russell 's suicide.,0.0,0.05,Belist.txt
"The father of three, who also had two sons from previous relationships, was found @ @ @ @ @ @ @ @ @ @, on August 15 - a month after Taylor filed for divorce amid claims of domestic abuse.",-0.08333333333333333,0.13333333333333333,Belist.txt
Piecing their lives back together: It is the first time the mother and daughter have been pictured together since the Kennedy 's father committed suicide  On Monday the second season of The Real Housewives of Beverly Hills aired on Bravo.,0.11000000000000001,0.26666666666666666,Belist.txt
The scenes were filmed before she filed for divorce and months before the 47-year-old businessman took his own life.,0.6,1.0,Belist.txt
"Hand in hand: Kennedy held on tight to her mother and was dressed head to toe in pink  Although the Los Angeles County Coroner ruled Russell 's death was suicide by hanging, TMZ reports the family have hired a private investigator @ @ @ @ @ @ @ @ @ @  The website reports that the family are ' convinced ' that Russell 's money problems caused him to get involved with ' the wrong people. '",-0.19464285714285715,0.46517857142857144,Belist.txt
"Family portrait: Russell was found dead last month, pictured here with Taylor and Kennedy at event in Los Angeles back in March ', you might be forgiven for thinking that you 're getting 313 page of full-on Kermodian ranting.",-0.06666666666666667,0.15555555555555556,Belist.txt
"Here 's where some of his arguments hold the most surprises, and you 'd @ @ @ @ @ @ @ @ @ @ Good, The Bad And The Multiplex generates in exchange for this particular system being fixed.",0.15333333333333335,0.4600000000000001,Belist.txt
